Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code (CPC),Item,Year Code,Year,Unit,Value,Flag,Flag Description
"TCL","Crops and livestock products","703","Slovakia","5610","Import Quantity","01311","Avocados","2009","2009","tonnes","239","A","Official figure"
"TCL","Crops and livestock products","703","Slovakia","5610","Import Quantity","01311","Avocados","2010","2010","tonnes","325","T","Unofficial figure"
"TCL","Crops and livestock products","703","Slovakia","5610","Import Quantity","01311","Avocados","2011","2011","tonnes","439","A","Official figure"
"TCL","Crops and livestock products","703","Slovakia","5610","Import Quantity","01311","Avocados","2012","2012","tonnes","548","A","Official figure"
"TCL","Crops and livestock products","703","Slovakia","5610","Import Quantity","01311","Avocados","2013","2013","tonnes","565","A","Official figure"
"TCL","Crops and livestock products","703","Slovakia","5610","Import Quantity","01311","Avocados","2014","2014","tonnes","941.8","A","Official figure"
"TCL","Crops and livestock products","703","Slovakia","5610","Import Quantity","01311","Avocados","2015","2015","tonnes","941.6","A","Official figure"
"TCL","Crops and livestock products","703","Slovakia","5610","Import Quantity","01311","Avocados","2016","2016","tonnes","1134.81","A","Official figure"
"TCL","Crops and livestock products","703","Slovakia","5610","Import Quantity","01311","Avocados","2017","2017","tonnes","1710.02","A","Official figure"
"TCL","Crops and livestock products","703","Slovakia","5610","Import Quantity","01311","Avocados","2018","2018","tonnes","2890.5","A","Official figure"
"TCL","Crops and livestock products","703","Slovakia","5610","Import Quantity","01311","Avocados","2019","2019","tonnes","3126.09","A","Official figure"
"TCL","Crops and livestock products","703","Slovakia","5610","Import Quantity","01311","Avocados","2020","2020","tonnes","3077","A","Official figure"
"TCL","Crops and livestock products","703","Slovakia","5610","Import Quantity","01311","Avocados","2021","2021","tonnes","2625.14","A","Official figure"
"TCL","Crops and livestock products","703","Slovakia","5622","Import Value","01311","Avocados","1994","1994","1000 US$","9","A","Official figure"
"TCL","Crops and livestock products","703","Slovakia","5622","Import Value","01311","Avocados","1995","1995","1000 US$","12","A","Official figure"
"TCL","Crops and livestock products","703","Slovakia","5622","Import Value","01311","Avocados","1996","1996","1000 US$","26","A","Official figure"
"TCL","Crops and livestock products","703","Slovakia","5622","Import Value","01311","Avocados","1997","1997","1000 US$","31","A","Official figure"
"TCL","Crops and livestock products","703","Slovakia","5622","Import Value","01311","Avocados","1998","1998","1000 US$","47","A","Official figure"
"TCL","Crops and livestock products","703","Slovakia","5622","Import Value","01311","Avocados","1999","1999","1000 US$","60","A","Official figure"
"TCL","Crops and livestock products","703","Slovakia","5622","Import Value","01311","Avocados","2000","2000","1000 US$","57","A","Official figure"
"TCL","Crops and livestock products","703","Slovakia","5622","Import Value","01311","Avocados","2001","2001","1000 US$","72","A","Official figure"
"TCL","Crops and livestock products","703","Slovakia","5622","Import Value","01311","Avocados","2002","2002","1000 US$","94","A","Official figure"
"TCL","Crops and livestock products","703","Slovakia","5622","Import Value","01311","Avocados","2003","2003","1000 US$","119","A","Official figure"
"TCL","Crops and livestock products","703","Slovakia","5622","Import Value","01311","Avocados","2004","2004","1000 US$","167","A","Official figure"
"TCL","Crops and livestock products","703","Slovakia","5622","Import Value","01311","Avocados","2005","2005","1000 US$","408","A","Official figure"
"TCL","Crops and livestock products","703","Slovakia","5622","Import Value","01311","Avocados","2006","2006","1000 US$","605","A","Official figure"
"TCL","Crops and livestock products","703","Slovakia","5622","Import Value","01311","Avocados","2007","2007","1000 US$","488","A","Official figure"
"TCL","Crops and livestock products","703","Slovakia","5622","Import Value","01311","Avocados","2008","2008","1000 US$","696","A","Official figure"
"TCL","Crops and livestock products","703","Slovakia","5622","Import Value","01311","Avocados","2009","2009","1000 US$","608","A","Official figure"
"TCL","Crops and livestock products","703","Slovakia","5622","Import Value","01311","Avocados","2010","2010","1000 US$","715","A","Official figure"
"TCL","Crops and livestock products","703","Slovakia","5622","Import Value","01311","Avocados","2011","2011","1000 US$","1242","A","Official figure"
"TCL","Crops and livestock products","703","Slovakia","5622","Import Value","01311","Avocados","2012","2012","1000 US$","1465","A","Official figure"
"TCL","Crops and livestock products","703","Slovakia","5622","Import Value","01311","Avocados","2013","2013","1000 US$","1817","A","Official figure"
"TCL","Crops and livestock products","703","Slovakia","5622","Import Value","01311","Avocados","2014","2014","1000 US$","2931","A","Official figure"
"TCL","Crops and livestock products","703","Slovakia","5622","Import Value","01311","Avocados","2015","2015","1000 US$","3062","A","Official figure"
"TCL","Crops and livestock products","703","Slovakia","5622","Import Value","01311","Avocados","2016","2016","1000 US$","3574","A","Official figure"
"TCL","Crops and livestock products","703","Slovakia","5622","Import Value","01311","Avocados","2017","2017","1000 US$","4081","A","Official figure"
"TCL","Crops and livestock products","703","Slovakia","5622","Import Value","01311","Avocados","2018","2018","1000 US$","5843","A","Official figure"
"TCL","Crops and livestock products","703","Slovakia","5622","Import Value","01311","Avocados","2019","2019","1000 US$","7368","A","Official figure"
"TCL","Crops and livestock products","703","Slovakia","5622","Import Value","01311","Avocados","2020","2020","1000 US$","8440","A","Official figure"
"TCL","Crops and livestock products","703","Slovakia","5622","Import Value","01311","Avocados","2021","2021","1000 US$","9314","A","Official figure"
"TCL","Crops and livestock products","705","Slovenia","5610","Import Quantity","01311","Avocados","1992","1992","tonnes","6","A","Official figure"
"TCL","Crops and livestock products","705","Slovenia","5610","Import Quantity","01311","Avocados","1993","1993","tonnes","10","A","Official figure"
"TCL","Crops and livestock products","705","Slovenia","5610","Import Quantity","01311","Avocados","1994","1994","tonnes","18","A","Official figure"
"TCL","Crops and livestock products","705","Slovenia","5610","Import Quantity","01311","Avocados","1995","1995","tonnes","31","A","Official figure"
"TCL","Crops and livestock products","705","Slovenia","5610","Import Quantity","01311","Avocados","1996","1996","tonnes","50","A","Official figure"
"TCL","Crops and livestock products","705","Slovenia","5610","Import Quantity","01311","Avocados","1997","1997","tonnes","54","A","Official figure"
"TCL","Crops and livestock products","705","Slovenia","5610","Import Quantity","01311","Avocados","1998","1998","tonnes","80","A","Official figure"
"TCL","Crops and livestock products","705","Slovenia","5610","Import Quantity","01311","Avocados","1999","1999","tonnes","30","T","Unofficial figure"
"TCL","Crops and livestock products","705","Slovenia","5610","Import Quantity","01311","Avocados","2000","2000","tonnes","42.27","A","Official figure"
"TCL","Crops and livestock products","705","Slovenia","5610","Import Quantity","01311","Avocados","2001","2001","tonnes","109","A","Official figure"
"TCL","Crops and livestock products","705","Slovenia","5610","Import Quantity","01311","Avocados","2002","2002","tonnes","151","A","Official figure"
"TCL","Crops and livestock products","705","Slovenia","5610","Import Quantity","01311","Avocados","2003","2003","tonnes","109","A","Official figure"
"TCL","Crops and livestock products","705","Slovenia","5610","Import Quantity","01311","Avocados","2004","2004","tonnes","202","A","Official figure"
"TCL","Crops and livestock products","705","Slovenia","5610","Import Quantity","01311","Avocados","2005","2005","tonnes","335","A","Official figure"
"TCL","Crops and livestock products","705","Slovenia","5610","Import Quantity","01311","Avocados","2006","2006","tonnes","449","A","Official figure"
"TCL","Crops and livestock products","705","Slovenia","5610","Import Quantity","01311","Avocados","2007","2007","tonnes","602","A","Official figure"
"TCL","Crops and livestock products","705","Slovenia","5610","Import Quantity","01311","Avocados","2008","2008","tonnes","502","A","Official figure"
"TCL","Crops and livestock products","705","Slovenia","5610","Import Quantity","01311","Avocados","2009","2009","tonnes","1240","A","Official figure"
"TCL","Crops and livestock products","705","Slovenia","5610","Import Quantity","01311","Avocados","2010","2010","tonnes","2491","A","Official figure"
"TCL","Crops and livestock products","705","Slovenia","5610","Import Quantity","01311","Avocados","2011","2011","tonnes","2550","I","Imputed value"
"TCL","Crops and livestock products","705","Slovenia","5610","Import Quantity","01311","Avocados","2012","2012","tonnes","1562","A","Official figure"
"TCL","Crops and livestock products","705","Slovenia","5610","Import Quantity","01311","Avocados","2013","2013","tonnes","1661","A","Official figure"
"TCL","Crops and livestock products","705","Slovenia","5610","Import Quantity","01311","Avocados","2014","2014","tonnes","1798.5","A","Official figure"
"TCL","Crops and livestock products","705","Slovenia","5610","Import Quantity","01311","Avocados","2015","2015","tonnes","2479.9","A","Official figure"
"TCL","Crops and livestock products","705","Slovenia","5610","Import Quantity","01311","Avocados","2016","2016","tonnes","2797.74","A","Official figure"
"TCL","Crops and livestock products","705","Slovenia","5610","Import Quantity","01311","Avocados","2017","2017","tonnes","3986.29","A","Official figure"
"TCL","Crops and livestock products","705","Slovenia","5610","Import Quantity","01311","Avocados","2018","2018","tonnes","3021","A","Official figure"
"TCL","Crops and livestock products","705","Slovenia","5610","Import Quantity","01311","Avocados","2019","2019","tonnes","3823.4","A","Official figure"
"TCL","Crops and livestock products","705","Slovenia","5610","Import Quantity","01311","Avocados","2020","2020","tonnes","4863.55","A","Official figure"
"TCL","Crops and livestock products","705","Slovenia","5610","Import Quantity","01311","Avocados","2021","2021","tonnes","7871.52","A","Official figure"
"TCL","Crops and livestock products","705","Slovenia","5622","Import Value","01311","Avocados","1992","1992","1000 US$","10","A","Official figure"
"TCL","Crops and livestock products","705","Slovenia","5622","Import Value","01311","Avocados","1993","1993","1000 US$","22","A","Official figure"
"TCL","Crops and livestock products","705","Slovenia","5622","Import Value","01311","Avocados","1994","1994","1000 US$","42","A","Official figure"
"TCL","Crops and livestock products","705","Slovenia","5622","Import Value","01311","Avocados","1995","1995","1000 US$","78","A","Official figure"
"TCL","Crops and livestock products","705","Slovenia","5622","Import Value","01311","Avocados","1996","1996","1000 US$","119","A","Official figure"
"TCL","Crops and livestock products","705","Slovenia","5622","Import Value","01311","Avocados","1997","1997","1000 US$","110","A","Official figure"
"TCL","Crops and livestock products","705","Slovenia","5622","Import Value","01311","Avocados","1998","1998","1000 US$","187","A","Official figure"
"TCL","Crops and livestock products","705","Slovenia","5622","Import Value","01311","Avocados","1999","1999","1000 US$","70","T","Unofficial figure"
"TCL","Crops and livestock products","705","Slovenia","5622","Import Value","01311","Avocados","2000","2000","1000 US$","57","A","Official figure"
"TCL","Crops and livestock products","705","Slovenia","5622","Import Value","01311","Avocados","2001","2001","1000 US$","206","A","Official figure"
"TCL","Crops and livestock products","705","Slovenia","5622","Import Value","01311","Avocados","2002","2002","1000 US$","273","A","Official figure"
"TCL","Crops and livestock products","705","Slovenia","5622","Import Value","01311","Avocados","2003","2003","1000 US$","279","A","Official figure"
"TCL","Crops and livestock products","705","Slovenia","5622","Import Value","01311","Avocados","2004","2004","1000 US$","403","A","Official figure"
"TCL","Crops and livestock products","705","Slovenia","5622","Import Value","01311","Avocados","2005","2005","1000 US$","642","A","Official figure"
"TCL","Crops and livestock products","705","Slovenia","5622","Import Value","01311","Avocados","2006","2006","1000 US$","961","A","Official figure"
"TCL","Crops and livestock products","705","Slovenia","5622","Import Value","01311","Avocados","2007","2007","1000 US$","1066","A","Official figure"
"TCL","Crops and livestock products","705","Slovenia","5622","Import Value","01311","Avocados","2008","2008","1000 US$","1262","A","Official figure"
"TCL","Crops and livestock products","705","Slovenia","5622","Import Value","01311","Avocados","2009","2009","1000 US$","2839","A","Official figure"
"TCL","Crops and livestock products","705","Slovenia","5622","Import Value","01311","Avocados","2010","2010","1000 US$","5247","A","Official figure"
"TCL","Crops and livestock products","705","Slovenia","5622","Import Value","01311","Avocados","2011","2011","1000 US$","4962","A","Official figure"
"TCL","Crops and livestock products","705","Slovenia","5622","Import Value","01311","Avocados","2012","2012","1000 US$","3206","A","Official figure"
"TCL","Crops and livestock products","705","Slovenia","5622","Import Value","01311","Avocados","2013","2013","1000 US$","3670","A","Official figure"
"TCL","Crops and livestock products","705","Slovenia","5622","Import Value","01311","Avocados","2014","2014","1000 US$","3889","A","Official figure"
"TCL","Crops and livestock products","705","Slovenia","5622","Import Value","01311","Avocados","2015","2015","1000 US$","5328","A","Official figure"
"TCL","Crops and livestock products","705","Slovenia","5622","Import Value","01311","Avocados","2016","2016","1000 US$","8168","A","Official figure"
"TCL","Crops and livestock products","705","Slovenia","5622","Import Value","01311","Avocados","2017","2017","1000 US$","11544","A","Official figure"
"TCL","Crops and livestock products","705","Slovenia","5622","Import Value","01311","Avocados","2018","2018","1000 US$","8118","A","Official figure"
"TCL","Crops and livestock products","705","Slovenia","5622","Import Value","01311","Avocados","2019","2019","1000 US$","13049","A","Official figure"
"TCL","Crops and livestock products","705","Slovenia","5622","Import Value","01311","Avocados","2020","2020","1000 US$","16399","A","Official figure"
"TCL","Crops and livestock products","705","Slovenia","5622","Import Value","01311","Avocados","2021","2021","1000 US$","22000","A","Official figure"
"TCL","Crops and livestock products","724","Spain","5610","Import Quantity","01311","Avocados","1961","1961","tonnes","0","A","Official figure"
"TCL","Crops and livestock products","724","Spain","5610","Import Quantity","01311","Avocados","1962","1962","tonnes","0","A","Official figure"
"TCL","Crops and livestock products","724","Spain","5610","Import Quantity","01311","Avocados","1963","1963","tonnes","0","A","Official figure"
"TCL","Crops and livestock products","724","Spain","5610","Import Quantity","01311","Avocados","1964","1964","tonnes","0","A","Official figure"
"TCL","Crops and livestock products","724","Spain","5610","Import Quantity","01311","Avocados","1965","1965","tonnes","0","A","Official figure"
"TCL","Crops and livestock products","724","Spain","5610","Import Quantity","01311","Avocados","1966","1966","tonnes","0","A","Official figure"
"TCL","Crops and livestock products","724","Spain","5610","Import Quantity","01311","Avocados","1967","1967","tonnes","0","A","Official figure"
"TCL","Crops and livestock products","724","Spain","5610","Import Quantity","01311","Avocados","1968","1968","tonnes","0","A","Official figure"
"TCL","Crops and livestock products","724","Spain","5610","Import Quantity","01311","Avocados","1969","1969","tonnes","0","A","Official figure"
"TCL","Crops and livestock products","724","Spain","5610","Import Quantity","01311","Avocados","1970","1970","tonnes","0","A","Official figure"
"TCL","Crops and livestock products","724","Spain","5610","Import Quantity","01311","Avocados","1971","1971","tonnes","0","A","Official figure"
"TCL","Crops and livestock products","724","Spain","5610","Import Quantity","01311","Avocados","1972","1972","tonnes","0","A","Official figure"
"TCL","Crops and livestock products","724","Spain","5610","Import Quantity","01311","Avocados","1973","1973","tonnes","0","A","Official figure"
"TCL","Crops and livestock products","724","Spain","5610","Import Quantity","01311","Avocados","1974","1974","tonnes","0","A","Official figure"
"TCL","Crops and livestock products","724","Spain","5610","Import Quantity","01311","Avocados","1975","1975","tonnes","0","A","Official figure"
"TCL","Crops and livestock products","724","Spain","5610","Import Quantity","01311","Avocados","1976","1976","tonnes","0","A","Official figure"
"TCL","Crops and livestock products","724","Spain","5610","Import Quantity","01311","Avocados","1977","1977","tonnes","0","A","Official figure"
"TCL","Crops and livestock products","724","Spain","5610","Import Quantity","01311","Avocados","1978","1978","tonnes","0","A","Official figure"
"TCL","Crops and livestock products","724","Spain","5610","Import Quantity","01311","Avocados","1979","1979","tonnes","0","A","Official figure"
"TCL","Crops and livestock products","724","Spain","5610","Import Quantity","01311","Avocados","1980","1980","tonnes","0","A","Official figure"
"TCL","Crops and livestock products","724","Spain","5610","Import Quantity","01311","Avocados","1981","1981","tonnes","254","A","Official figure"
"TCL","Crops and livestock products","724","Spain","5610","Import Quantity","01311","Avocados","1982","1982","tonnes","136","A","Official figure"
"TCL","Crops and livestock products","724","Spain","5610","Import Quantity","01311","Avocados","1983","1983","tonnes","142","A","Official figure"
"TCL","Crops and livestock products","724","Spain","5610","Import Quantity","01311","Avocados","1984","1984","tonnes","120","A","Official figure"
"TCL","Crops and livestock products","724","Spain","5610","Import Quantity","01311","Avocados","1985","1985","tonnes","114","A","Official figure"
"TCL","Crops and livestock products","724","Spain","5610","Import Quantity","01311","Avocados","1986","1986","tonnes","365","A","Official figure"
"TCL","Crops and livestock products","724","Spain","5610","Import Quantity","01311","Avocados","1987","1987","tonnes","279","A","Official figure"
"TCL","Crops and livestock products","724","Spain","5610","Import Quantity","01311","Avocados","1988","1988","tonnes","392","A","Official figure"
"TCL","Crops and livestock products","724","Spain","5610","Import Quantity","01311","Avocados","1989","1989","tonnes","214","A","Official figure"
"TCL","Crops and livestock products","724","Spain","5610","Import Quantity","01311","Avocados","1990","1990","tonnes","303","A","Official figure"
"TCL","Crops and livestock products","724","Spain","5610","Import Quantity","01311","Avocados","1991","1991","tonnes","305","A","Official figure"
"TCL","Crops and livestock products","724","Spain","5610","Import Quantity","01311","Avocados","1992","1992","tonnes","312","A","Official figure"
"TCL","Crops and livestock products","724","Spain","5610","Import Quantity","01311","Avocados","1993","1993","tonnes","719","A","Official figure"
"TCL","Crops and livestock products","724","Spain","5610","Import Quantity","01311","Avocados","1994","1994","tonnes","1908","A","Official figure"
"TCL","Crops and livestock products","724","Spain","5610","Import Quantity","01311","Avocados","1995","1995","tonnes","2330","A","Official figure"
"TCL","Crops and livestock products","724","Spain","5610","Import Quantity","01311","Avocados","1996","1996","tonnes","2625","A","Official figure"
"TCL","Crops and livestock products","724","Spain","5610","Import Quantity","01311","Avocados","1997","1997","tonnes","3275","A","Official figure"
"TCL","Crops and livestock products","724","Spain","5610","Import Quantity","01311","Avocados","1998","1998","tonnes","3513","A","Official figure"
"TCL","Crops and livestock products","724","Spain","5610","Import Quantity","01311","Avocados","1999","1999","tonnes","2921","A","Official figure"
"TCL","Crops and livestock products","724","Spain","5610","Import Quantity","01311","Avocados","2000","2000","tonnes","3476","A","Official figure"
"TCL","Crops and livestock products","724","Spain","5610","Import Quantity","01311","Avocados","2001","2001","tonnes","5210","A","Official figure"
"TCL","Crops and livestock products","724","Spain","5610","Import Quantity","01311","Avocados","2002","2002","tonnes","5399","A","Official figure"
"TCL","Crops and livestock products","724","Spain","5610","Import Quantity","01311","Avocados","2003","2003","tonnes","11187","A","Official figure"
"TCL","Crops and livestock products","724","Spain","5610","Import Quantity","01311","Avocados","2004","2004","tonnes","11850","A","Official figure"
"TCL","Crops and livestock products","724","Spain","5610","Import Quantity","01311","Avocados","2005","2005","tonnes","16245","A","Official figure"
"TCL","Crops and livestock products","724","Spain","5610","Import Quantity","01311","Avocados","2006","2006","tonnes","27908","A","Official figure"
"TCL","Crops and livestock products","724","Spain","5610","Import Quantity","01311","Avocados","2007","2007","tonnes","24354","A","Official figure"
"TCL","Crops and livestock products","724","Spain","5610","Import Quantity","01311","Avocados","2008","2008","tonnes","42350","A","Official figure"
"TCL","Crops and livestock products","724","Spain","5610","Import Quantity","01311","Avocados","2009","2009","tonnes","30315","A","Official figure"
"TCL","Crops and livestock products","724","Spain","5610","Import Quantity","01311","Avocados","2010","2010","tonnes","32774","A","Official figure"
"TCL","Crops and livestock products","724","Spain","5610","Import Quantity","01311","Avocados","2011","2011","tonnes","29686","A","Official figure"
"TCL","Crops and livestock products","724","Spain","5610","Import Quantity","01311","Avocados","2012","2012","tonnes","34060","A","Official figure"
"TCL","Crops and livestock products","724","Spain","5610","Import Quantity","01311","Avocados","2013","2013","tonnes","41034","A","Official figure"
"TCL","Crops and livestock products","724","Spain","5610","Import Quantity","01311","Avocados","2014","2014","tonnes","52728.3","A","Official figure"
"TCL","Crops and livestock products","724","Spain","5610","Import Quantity","01311","Avocados","2015","2015","tonnes","60928.6","A","Official figure"
"TCL","Crops and livestock products","724","Spain","5610","Import Quantity","01311","Avocados","2016","2016","tonnes","87809.67","A","Official figure"
"TCL","Crops and livestock products","724","Spain","5610","Import Quantity","01311","Avocados","2017","2017","tonnes","98763.16","A","Official figure"
"TCL","Crops and livestock products","724","Spain","5610","Import Quantity","01311","Avocados","2018","2018","tonnes","129326.13","A","Official figure"
"TCL","Crops and livestock products","724","Spain","5610","Import Quantity","01311","Avocados","2019","2019","tonnes","136833.35","A","Official figure"
"TCL","Crops and livestock products","724","Spain","5610","Import Quantity","01311","Avocados","2020","2020","tonnes","174265.94","A","Official figure"
"TCL","Crops and livestock products","724","Spain","5610","Import Quantity","01311","Avocados","2021","2021","tonnes","213907.07","A","Official figure"
"TCL","Crops and livestock products","724","Spain","5622","Import Value","01311","Avocados","1961","1961","1000 US$","0","A","Official figure"
"TCL","Crops and livestock products","724","Spain","5622","Import Value","01311","Avocados","1962","1962","1000 US$","0","A","Official figure"
"TCL","Crops and livestock products","724","Spain","5622","Import Value","01311","Avocados","1963","1963","1000 US$","0","A","Official figure"
"TCL","Crops and livestock products","724","Spain","5622","Import Value","01311","Avocados","1964","1964","1000 US$","0","A","Official figure"
"TCL","Crops and livestock products","724","Spain","5622","Import Value","01311","Avocados","1965","1965","1000 US$","0","A","Official figure"
"TCL","Crops and livestock products","724","Spain","5622","Import Value","01311","Avocados","1966","1966","1000 US$","0","A","Official figure"
"TCL","Crops and livestock products","724","Spain","5622","Import Value","01311","Avocados","1967","1967","1000 US$","0","A","Official figure"
"TCL","Crops and livestock products","724","Spain","5622","Import Value","01311","Avocados","1968","1968","1000 US$","0","A","Official figure"
"TCL","Crops and livestock products","724","Spain","5622","Import Value","01311","Avocados","1969","1969","1000 US$","0","A","Official figure"
"TCL","Crops and livestock products","724","Spain","5622","Import Value","01311","Avocados","1970","1970","1000 US$","0","A","Official figure"
"TCL","Crops and livestock products","724","Spain","5622","Import Value","01311","Avocados","1971","1971","1000 US$","0","A","Official figure"
"TCL","Crops and livestock products","724","Spain","5622","Import Value","01311","Avocados","1972","1972","1000 US$","0","A","Official figure"
"TCL","Crops and livestock products","724","Spain","5622","Import Value","01311","Avocados","1973","1973","1000 US$","0","A","Official figure"
"TCL","Crops and livestock products","724","Spain","5622","Import Value","01311","Avocados","1974","1974","1000 US$","0","A","Official figure"
"TCL","Crops and livestock products","724","Spain","5622","Import Value","01311","Avocados","1975","1975","1000 US$","0","A","Official figure"
"TCL","Crops and livestock products","724","Spain","5622","Import Value","01311","Avocados","1976","1976","1000 US$","0","A","Official figure"
"TCL","Crops and livestock products","724","Spain","5622","Import Value","01311","Avocados","1977","1977","1000 US$","0","A","Official figure"
"TCL","Crops and livestock products","724","Spain","5622","Import Value","01311","Avocados","1978","1978","1000 US$","0","A","Official figure"
"TCL","Crops and livestock products","724","Spain","5622","Import Value","01311","Avocados","1979","1979","1000 US$","0","A","Official figure"
"TCL","Crops and livestock products","724","Spain","5622","Import Value","01311","Avocados","1980","1980","1000 US$","0","A","Official figure"
"TCL","Crops and livestock products","724","Spain","5622","Import Value","01311","Avocados","1981","1981","1000 US$","306","A","Official figure"
"TCL","Crops and livestock products","724","Spain","5622","Import Value","01311","Avocados","1982","1982","1000 US$","218","A","Official figure"
"TCL","Crops and livestock products","724","Spain","5622","Import Value","01311","Avocados","1983","1983","1000 US$","230","A","Official figure"
"TCL","Crops and livestock products","724","Spain","5622","Import Value","01311","Avocados","1984","1984","1000 US$","197","A","Official figure"
"TCL","Crops and livestock products","724","Spain","5622","Import Value","01311","Avocados","1985","1985","1000 US$","165","A","Official figure"
"TCL","Crops and livestock products","724","Spain","5622","Import Value","01311","Avocados","1986","1986","1000 US$","545","A","Official figure"
"TCL","Crops and livestock products","724","Spain","5622","Import Value","01311","Avocados","1987","1987","1000 US$","374","A","Official figure"
"TCL","Crops and livestock products","724","Spain","5622","Import Value","01311","Avocados","1988","1988","1000 US$","1034","A","Official figure"
"TCL","Crops and livestock products","724","Spain","5622","Import Value","01311","Avocados","1989","1989","1000 US$","555","A","Official figure"
"TCL","Crops and livestock products","724","Spain","5622","Import Value","01311","Avocados","1990","1990","1000 US$","826","A","Official figure"
"TCL","Crops and livestock products","724","Spain","5622","Import Value","01311","Avocados","1991","1991","1000 US$","587","A","Official figure"
"TCL","Crops and livestock products","724","Spain","5622","Import Value","01311","Avocados","1992","1992","1000 US$","550","A","Official figure"
"TCL","Crops and livestock products","724","Spain","5622","Import Value","01311","Avocados","1993","1993","1000 US$","1328","A","Official figure"
"TCL","Crops and livestock products","724","Spain","5622","Import Value","01311","Avocados","1994","1994","1000 US$","3372","A","Official figure"
"TCL","Crops and livestock products","724","Spain","5622","Import Value","01311","Avocados","1995","1995","1000 US$","4438","A","Official figure"
"TCL","Crops and livestock products","724","Spain","5622","Import Value","01311","Avocados","1996","1996","1000 US$","3555","A","Official figure"
"TCL","Crops and livestock products","724","Spain","5622","Import Value","01311","Avocados","1997","1997","1000 US$","4264","A","Official figure"
"TCL","Crops and livestock products","724","Spain","5622","Import Value","01311","Avocados","1998","1998","1000 US$","3897","A","Official figure"
"TCL","Crops and livestock products","724","Spain","5622","Import Value","01311","Avocados","1999","1999","1000 US$","5323","A","Official figure"
"TCL","Crops and livestock products","724","Spain","5622","Import Value","01311","Avocados","2000","2000","1000 US$","4573","A","Official figure"
"TCL","Crops and livestock products","724","Spain","5622","Import Value","01311","Avocados","2001","2001","1000 US$","7600","A","Official figure"
"TCL","Crops and livestock products","724","Spain","5622","Import Value","01311","Avocados","2002","2002","1000 US$","7353","A","Official figure"
"TCL","Crops and livestock products","724","Spain","5622","Import Value","01311","Avocados","2003","2003","1000 US$","19975","A","Official figure"
"TCL","Crops and livestock products","724","Spain","5622","Import Value","01311","Avocados","2004","2004","1000 US$","19895","A","Official figure"
"TCL","Crops and livestock products","724","Spain","5622","Import Value","01311","Avocados","2005","2005","1000 US$","27552","A","Official figure"
"TCL","Crops and livestock products","724","Spain","5622","Import Value","01311","Avocados","2006","2006","1000 US$","46877","A","Official figure"
"TCL","Crops and livestock products","724","Spain","5622","Import Value","01311","Avocados","2007","2007","1000 US$","44306","A","Official figure"
"TCL","Crops and livestock products","724","Spain","5622","Import Value","01311","Avocados","2008","2008","1000 US$","52027","A","Official figure"
"TCL","Crops and livestock products","724","Spain","5622","Import Value","01311","Avocados","2009","2009","1000 US$","62902","A","Official figure"
"TCL","Crops and livestock products","724","Spain","5622","Import Value","01311","Avocados","2010","2010","1000 US$","63777","A","Official figure"
"TCL","Crops and livestock products","724","Spain","5622","Import Value","01311","Avocados","2011","2011","1000 US$","60972","A","Official figure"
"TCL","Crops and livestock products","724","Spain","5622","Import Value","01311","Avocados","2012","2012","1000 US$","67580","A","Official figure"
"TCL","Crops and livestock products","724","Spain","5622","Import Value","01311","Avocados","2013","2013","1000 US$","83550","A","Official figure"
"TCL","Crops and livestock products","724","Spain","5622","Import Value","01311","Avocados","2014","2014","1000 US$","100608","A","Official figure"
"TCL","Crops and livestock products","724","Spain","5622","Import Value","01311","Avocados","2015","2015","1000 US$","127315","A","Official figure"
"TCL","Crops and livestock products","724","Spain","5622","Import Value","01311","Avocados","2016","2016","1000 US$","200076","A","Official figure"
"TCL","Crops and livestock products","724","Spain","5622","Import Value","01311","Avocados","2017","2017","1000 US$","252377","A","Official figure"
"TCL","Crops and livestock products","724","Spain","5622","Import Value","01311","Avocados","2018","2018","1000 US$","281014","A","Official figure"
"TCL","Crops and livestock products","724","Spain","5622","Import Value","01311","Avocados","2019","2019","1000 US$","340417","A","Official figure"
"TCL","Crops and livestock products","724","Spain","5622","Import Value","01311","Avocados","2020","2020","1000 US$","389838","A","Official figure"
"TCL","Crops and livestock products","724","Spain","5622","Import Value","01311","Avocados","2021","2021","1000 US$","480986","A","Official figure"
"TCL","Crops and livestock products","752","Sweden","5610","Import Quantity","01311","Avocados","1961","1961","tonnes","0","A","Official figure"
"TCL","Crops and livestock products","752","Sweden","5610","Import Quantity","01311","Avocados","1962","1962","tonnes","0","A","Official figure"
"TCL","Crops and livestock products","752","Sweden","5610","Import Quantity","01311","Avocados","1963","1963","tonnes","0","A","Official figure"
"TCL","Crops and livestock products","752","Sweden","5610","Import Quantity","01311","Avocados","1964","1964","tonnes","0","A","Official figure"
"TCL","Crops and livestock products","752","Sweden","5610","Import Quantity","01311","Avocados","1965","1965","tonnes","0","A","Official figure"
"TCL","Crops and livestock products","752","Sweden","5610","Import Quantity","01311","Avocados","1966","1966","tonnes","0","A","Official figure"
"TCL","Crops and livestock products","752","Sweden","5610","Import Quantity","01311","Avocados","1967","1967","tonnes","0","A","Official figure"
"TCL","Crops and livestock products","752","Sweden","5610","Import Quantity","01311","Avocados","1968","1968","tonnes","0","A","Official figure"
